제목,가사,가수,발매일,좋아요수,장르
만약 혹시나 만약에,"여기도 그대 목소리
저기도 그대 목소리
온통 그대의 목소리만
들리네요 이제 어떡해
다정하게 불러주던
그대 목소리만이
여기도 그대만 보여
저기도 그대만 보여
환하게 웃던 그 모습만
보이네요 이제 어떡해
내눈에는 최고 멋진 그대
그 모습만이
만약 혹시나 만약에
그대 날 떠나 버린다면
온 세상이 내 눈물에
다 잠겨버릴만큼 울거니까
그댄 절대 못 떠날거야
만약 혹시나 만약에
그대 날 떠나 버린다면
온 세상이 내 눈물에
다 잠겨버릴만큼 울거니까
그댄 절대 못 떠날거야
그댄 내 심장
모든건 다 그대거에요
그대는 내꺼
이젠 우린 어쩔수 없어
만약 혹시나 만약에
그대 날 떠나 버린다면
온 세상이 내 눈물에
다 잠겨버릴만큼 울거니까
그댄 절대 못 떠날거야
만약 혹시나 만약에
그대 날 떠나 버린다면
온 세상이 내 눈물에
다 잠겨버릴만큼 울거니까
그댄 절대 못 떠날거야
만약 혹시나 만약에
그대 날 떠나 버린다면
온 세상이 내 눈물에
다 잠겨버릴만큼 울거니까
그댄 절대 못 떠날거야
절대 못 떠날거야",요요미,2020.10.26,182,성인가요/트로트
장녹수,"가는 세월 바람타고
흘러가는 저 구름아
수많은 사연 담아
가는 곳이 어드메냐
구중궁궐 처마 끝에
한 맺힌 매듭 엮어
눈물강 건너서
높은 뜻 걸었더니
부귀도 영화도
구름인양 간 곳 없고
어이타 녹수는
청산에 홀로 우는가
한 조각 구름 따라
떠도는 저 달님아
한 많은 사연 담아
내 숨은 곳 어드메냐
곤룡포 한 자락에
구곡간장 애태우며
안개강 건너서
높은 뜻 기웠더니
부귀도 영화도
구름인양 간 곳 없고
어이타 녹수는
청산에 홀로 우는가
청산에 홀로 우는가",정미애,2020.11.21,336,성인가요/트로트
아모르파티,"나이는 숫자 마음이 진짜
가슴이 뛰는 대로 가면 돼
이제는 더 이상 슬픔이여 안녕
왔다 갈 한 번의 인생아

연애는 필수 결혼은 선택
가슴이 뛰는 대로 가면 돼
눈물은 이별의 거품일 뿐이야
다가올 사랑 두렵지 않아

아모르파티


산다는 게 다 그런 거지 / 누구나 빈손으로 와
소설 같은 한 편의 얘기들을 / 세상에 뿌리며 살지

자신에게 실망하지 마 / 모든 걸 잘할 순 없어
오늘보다 더 나은 내일이면 돼
인생은 지금이야

아모르파티 / 아모르파티
아모르파티 / 아모르파티


인생이란 붓을 들고서 / 무엇을 그려야 할지
고민하고 방황하던 시간이 / 없다면 거짓말이지

말해 뭐해 쏜 화살처럼 / 사랑도 지나갔지만
그 추억들 눈이 부시면서도 / 슬펐던 행복이여

아모르파티 / 아모르파티

나이는 숫자 마음이 진짜
가슴이 뛰는 대로 가면 돼
이제는 더 이상 슬픔이여 안녕
왔다 갈 한 번의 인생아

연애는 필수 결혼은 선택
가슴이 뛰는 대로 가면 돼
눈물은 이별의 거품일 뿐이야
다가올 사랑 두렵지 않아

아모르파티 / 아모르파티
아모르파티
아모르파티 / “아모르!”
아모르파티",조정민,2020.11.28,64,성인가요/트로트
미움인지 그리움인지,"잊어야 한다고
다짐하면서
돌아섰던
가슴속에
미움인지 그리움인지
알 수 없는 그대 생각
잊으면
모두 그만인 것을
왜 이렇게
잊지 못할까
오지 않을 그 사람을
행여 올까 기다리는
바보 같은 미련일까
잊으면
모두 그만인 것을
왜 이렇게
잊지 못할까
오지 않을 그 사람을
행여 올까 기다리는
바보 같은 미련일까
바보 같은 미련일까",박혜신,2020.12.12,52,성인가요/트로트
노란 셔츠의 사나이,"노란 샤쓰 입은 말 없는 그 사람이
어쩐지 나는 좋아 어쩐지 맘에 들어
노란 샤쓰 입은 말 없는 그 사람이
어쩐지 나는 좋아 어쩐지 맘에 들어
미남은 아니지만 씩씩한 생김생김
그이가 나는 좋아 어쩐지 맘이 쏠려
아아 야릇한 마음 처음 느껴본 심정
아아 그이도 나를 좋아하고 계실까
노오란 샤쓰 입은 말 없는 그 사람이
어쩐지 어쩐지
나는 좋아 나는 좋아
어쩐지 맘에 들어
아아 야릇한 마음 처음 느껴본 심정
아아 그이도 나를
좋아하고 계실까
노오란
노오란 노오란
샤쓰 입은 샤쓰 입은
말 없는 말 없는
그 사람이 밥 밥 슈비두밥
어쩐지 어쩐지
나는 좋아 나는 좋아
어쩐지 맘에 들어
어쩐지 맘에들어
노오란","오마이갓김치(이시현,미카차발라&갓스파워,권민정)",2020.12.27,125,성인가요/트로트
마음이 울적해서,"마음이 울적해서 길을 나섰네
지나간 옛추억이
내 가슴을 울리는데
한 잔 술에 뜻대로
부르는 노래
임자 잃은 나그네 노래
샹데리아 불빛속에
서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이 밤도 내 마음은
이 밤도 이 마음은
아 빙글빙글 춤을 춥니다
날마다 생각나는 추억때문에
오늘도 잊으려고
발길 따라나섰네
한 잔 술에 뜻대로
부르는 노래
임자 잃은 나그네 노래
샹데리아 불빛속에 서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이 밤도 내마음은
이 밤도 이 마음은
아 빙글빙글 춤을 춥니다
아 빙글빙글 춤을 춥니다",장민호,2021.01.12,"1,962",성인가요/트로트
첫차,"새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다
당신을 멀리멀리
당신을 멀리멀리 당신을 멀리멀리
멀어지는 당신을 생각하면
가슴을 적셔오는 지난 추억
어차피 잊어야 할 사람인 것을
이토록 슬퍼질까
이루지 못할 사랑이라면
내가 먼저 떠나가야지
꿈같은 세월 짧았던
행복 생각이 나겠지만
아쉬운 정도 아쉬운 미련도
모두 다 잊겠어요
새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다
당신을 멀리멀리
이루지 못할 사랑이라면
내가 먼저 떠나가야지
꿈같은 세월 짧았던 행복
생각이 나겠지만
아쉬운 정도 아쉬운 미련도
모두 다 잊겠어요
꿈같은 세월 짧았던 행복
생각이 나겠지만
아쉬운 정도 아쉬운 미련도
모두 다 잊겠어요
새벽안개 헤치며 달려가는
첫차에 몸을 싣고 꿈도 싣고
내 마음 모두 싣고 떠나갑니다
당신을 멀리멀리
당신을 멀리멀리 당신을 멀리멀리",박예슬,2021.02.14,58,성인가요/트로트
세월에 던진 사랑,"가슴에 다 묻지 말아요
어차피 잊을 거라면
그냥 세월에 던져버려요
날 두고 가버린 사랑
모래 위에 발자욱처럼
언젠가는 지워지겠죠
사랑은 파도가
추억은 바람이
하나씩 지울 꺼니까
가슴에는 묻지 말아요
가슴에 다 묻지 말아요
어차피 잊을 거라면
그냥 세월에 던져버려요
날 두고 돌아선 사람
모래 위에 발자욱처럼
언젠가는 지워지겠죠
사랑은 파도가
추억은 바람이
하나씩 지울 꺼니까
가슴에는 묻지 말아요
세월에
다 던져버려요",박우철,2021.02.18,21,성인가요/트로트
고향 가는 날,"내가 왔구나
이제 왔구나
사느라 잊고 지냈구나
엄마 같은 곳
그림 같은 곳
발길이 이끄는 이 곳
아 내 고향아
이쪽 저쪽 그대로구나
이리 봐도 좋고
저리 봐도 좋고
내 맘이 좋구나
사방이 다 좋다
너도 왔구나
오랜 벗이여
사느라 잊고 지냈구나
친구 같은 곳
쉼표 같은 곳
발길이 이끄는 이 곳
아 내 고향아
이쪽 저쪽 그대로구나
이리 봐도 좋고
저리 봐도 좋고
내 맘이 좋구나
사방이 다 좋다
아 내 고향아
이쪽 저쪽 그대로구나
이리 봐도 좋고
저리 봐도 좋고
내 맘이 좋구나
사방이 다 좋다
사방이 다 좋다",영탁,2021.04.13,"4,802",성인가요/트로트
소녀의 꿈,"저 산 저 멀리 저 언덕에는
무슨 꽃잎이 피어 있을까
밤이 오면은 해가 지면은
꽃은 외로워 울지 않을까
에야호 에야호 에야호 에야호
나비와 같이 훨훨 날아서
나는 가고파 에이야호
저 산 저 멀리 저 언덕에는
산새 정답게 지저귀겠지
피리 불면서 노래 부르며
나도 즐겁게 같이 놀고파
에야호 에야호 에야호 에야호
푸른 하늘에 날개를 펴고
나는 가고파 에이야호
저 산 저 멀리 저 언덕에는
누가 사는지 찾아가고파
그림책 속에 왕자님같이
젊고 씩씩한 님이 살겠지
에야호 에야호 에야호 에야호
금빛 찬란한 마차를 타고
나는 가고파 에이야호",신미래,2021.04.15,152,성인가요/트로트
사진첩,"이제 와 찰칵 그대를 담으려
느린 눈을 깜빡여요
미워도 찰칵 넣어둘게요
내 마음속 사진첩 안에
사진이라도 찍어둘 것을
이제 와 후회가 됩니다
영원할거라 믿어버렸던
어리석은 내가 미워요
이제 와 찰칵 그대를 담으려
느린 눈을 깜빡여요
미워도 찰칵 넣어둘게요
내 마음속 사진첩 안에
타버린 가슴 치며 울어도
그대를 안을 수 없네요
가슴에 새긴 그대 모습이
그리워 눈물이 흘러요
이제와 찰칵 그대를 담으려
느린 눈을 깜빡여요
미워도 찰칵 넣어둘게요
내 마음속 사진첩 안에
내 마음속 사진첩 안에",강혜연,2021.04.30,335,성인가요/트로트
황홀한 고백,"네온이 불타는 거리
가로등 불빛 아래서
그 언젠가 만났던 너와 나
지금은 무엇을 할까
생각에 잠기면 하염없이
그날이 그리워지네
불타는 눈동자 목마른 그 입술
별들도 잠이 들고
이대로 영원히 너만을 사랑해
황홀한 그 한마디
지금도 늦지 않았어
내 곁에 돌아온다면
나는 너를 영원히 사랑할꺼야
불타는 눈동자 목마른 그 입술
별들도 잠이 들고
이대로 영원히 너만을 사랑해
황홀한 그 한마디
지금도 늦지 않았어
내 곁에 돌아온다면
나는 너를 영원히 사랑할꺼야
나는 너를 영원히 사랑할꺼야
나는 너를 영원히 사랑할꺼야",양지은,2021.05.12,"1,053",성인가요/트로트
불티,"나의 뜨거운 마음을
불같은 나의 마음을
다시 태울 수 없을까
헤어지기는 정말 싫어
이제라도 살며시
나를 두고 간다면 하 하
내 마음 너무나 아쉬워
날마다 만나서 하는 말
모두 다 그렇고 그런 얘기
하루 또 하루 지나면
마음이 너무 답답해
돌아서 말없이 갈 때면
마음이 너무 아쉬워
나의 뜨거운 마음을
불같은 나의 마음을
다시 태울 수 없을까
헤어지기는 정말 싫어
이제라도 살며시
나를 두고 간다면 하 하 하 하
내 마음 너무나 아쉬워
날마다 만나서 하는 말
모두 다 그렇고 그런 얘기
하루 또 하루 지나면
마음이 너무 답답해
돌아서 말없이 갈 때면
마음이 너무 아쉬워
날마다 만나서 하는 말
모두 다 그렇고 그런 얘기
하루 또 하루 지나면
마음이 너무 답답해
돌아서 말없이 갈 때면
마음이 너무 아쉬워",한강,2021.05.13,97,성인가요/트로트
효도합시다 (MR),"여러분 여러분 효도합시다
가끔은 아이러브유
사랑한다 말합시다
나 하나 보면서 살아온 당신
늦기 전에 효도합시다
계절이 지나면 돌아오지만
당신의 세월은 멀어져가네
당신과 매일이 이별하는 날
이제라도 잘해야지 다짐합니다
여러분 여러분 효도합시다
사는 게 바빠도 전화 한 통 드립시다
나 하나 보면서 살아온 당신
늦기 전에 효도합시다
계절이 지나면 돌아오지만
당신의 세월은 멀어져가네
당신과 매일이 이별하는 날
이제라도 잘해야지 다짐합니다
여러분 여러분 효도합시다
사는 게 바빠도 감사하다 말합시다
자신보다 날 먼저 지켜준 당신
미안해요 사랑합니다
늦기 전에 효도합시다",임영웅,2021.05.18,"14,956",성인가요/트로트
애정표현 (MR),"너무나 오래 참았어
가슴만 설레 눈감고
난 지금 꿈을 꾸었어
너무도 아름다웠지
널 만나 흔들리는
내 맘을 들킬까 두려웠었어
너에게 애정표현 단 한번도 하지 못하고
가슴만 뛰었던 나
Oh my darling my darling
널 품에 안으며
나의 마음을 고백하고파
Oh my darling my darling
입술에 닿으며
달콤하게 영원한 사랑 전할래
너무나 오래 참았어
가슴만 설레 눈감고
매일 밤 꿈을 꾸지만
용기가 없던 나였어
널 만나 흔들리는 내 맘을
들킬까 두려웠었어
너에게 애정표현 단 한번도 하지 못하고
가슴만 뛰었던 나
Oh my darling my darlin
널 품에 안으며
나의 마음을 고백하고파
Oh my darling my darling
입술에 닿으며
달콤한 사랑 나누고 싶어
Oh my darling my darling
널 품에 안으며
나의 마음을 고백하고파
Oh my darling my darling
입술에 닿으며
달콤하게 영원한 사랑 전할래",임영웅,2021.06.01,"7,436",성인가요/트로트
거부,"자꾸 재촉하지마
터질 것만 같아
아직 끝이 아니야
난 널 믿지 않아
나 그런 눈으로
바라보는 세상
너나 돌아봐
멋대로 뜻대로
내 모습 그대로
내 멋대로 할꺼야
그래 너와 내가
다르다는 걸 왜
받아들이지 못해
내가 너를 그냥
내버려 두듯이
그 무엇도 강요할 순 없어
자꾸 재촉하지마
터질 것만 같아
아직 끝이 아니야
난 널 믿지 않아
그래 너와 내가
다르다는 걸 왜
받아들이지 못해
내가 너를 그냥
내버려 두듯이
그 무엇도 강요할 순 없어
자꾸 재촉하지마
터질 것만 같아
아직 끝이 아니야
난 널 믿지 않아
내게 더 바라지 말아
지금도 지쳐하고 있는
내 마지막 기대 마저도 죽어가잖아
자꾸 재촉하지마
터질 것만 같아
아직 끝이 아니야
난 널 믿지 않아
자꾸 재촉하지마
터질 것만 같아
아직 끝이 아니야
난 널 믿지 않아
착각하며 살지마",정동원,2021.08.17,"3,141",성인가요/트로트
개나리 처녀,"개나리 우물가에
사랑 찾는 개나리 처녀
종달새가 울어 울어
이팔청춘 봄이 가네
어허야 얼씨구 타는 가슴
요놈의 봄바람아
늘어진 버들가지 잡고서
탄식 해도
낭군님 아니 오고
서산에 해지네
석양을 바라보며
한숨 짓는 개나리 처녀
소쩍새가 울어 울어
내 얼굴에 주름지네
어허야 얼씨구 무정코나
지는 해 말 좀 해라
선황당 고개 넘어
소모는 저 목동아
가는 길 멀다 해도
내 품에 쉬려 마",김다현,2021.08.18,230,성인가요/트로트
